,version,description,id,schemas,documentationLink,rootUrl,discoveryVersion,mtlsRootUrl,ownerDomain,resources,auth,servicePath,kind,parameters,revision,protocol,ownerName,icons,canonicalName,fullyEncodeReservedExpansion,basePath,title,name,version_module,baseUrl,batchPath
ColorStyle,v4,Reads and writes Google Sheets.,sheets:v4,"{'type': 'object', 'properties': {'themeColor': {'enumDescriptions': ['Unspecified theme color', 'Represents the primary text color', 'Represents the primary background color', 'Represents the first accent color', 'Represents the second accent color', 'Represents the third accent color', 'Represents the fourth accent color', 'Represents the fifth accent color', 'Represents the sixth accent color', 'Represents the color to use for hyperlinks'], 'type': 'string', 'description': 'Theme color.', 'enum': ['THEME_COLOR_TYPE_UNSPECIFIED', 'TEXT', 'BACKGROUND', 'ACCENT1', 'ACCENT2', 'ACCENT3', 'ACCENT4', 'ACCENT5', 'ACCENT6', 'LINK']}, 'rgbColor': {'description': 'RGB color.', '$ref': 'Color'}}, 'description': 'A color value.', 'id': 'ColorStyle'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
BasicChartAxis,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'position': {'enum': ['BASIC_CHART_AXIS_POSITION_UNSPECIFIED', 'BOTTOM_AXIS', 'LEFT_AXIS', 'RIGHT_AXIS'], 'enumDescriptions': ['Default value, do not use.', 'The axis rendered at the bottom of a chart. For most charts, this is the standard major axis. For bar charts, this is a minor axis.', 'The axis rendered at the left of a chart. For most charts, this is a minor axis. For bar charts, this is the standard major axis.', 'The axis rendered at the right of a chart. For most charts, this is a minor axis. For bar charts, this is an unusual major axis.'], 'description': 'The position of this axis.', 'type': 'string'}, 'format': {'$ref': 'TextFormat', 'description': 'The format of the title. Only valid if the axis is not associated with the domain. The link field is not supported.'}, 'titleTextPosition': {'description': 'The axis title text position.', '$ref': 'TextPosition'}, 'title': {'type': 'string', 'description': 'The title of this axis. If set, this overrides any title inferred from headers of the data.'}, 'viewWindowOptions': {'$ref': 'ChartAxisViewWindowOptions', 'description': 'The view window options for this axis.'}}, 'type': 'object', 'description': 'An axis of the chart. A chart may not have more than one axis per axis position.', 'id': 'BasicChartAxis'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
AddChartResponse,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'The result of adding a chart to a spreadsheet.', 'id': 'AddChartResponse', 'type': 'object', 'properties': {'chart': {'$ref': 'EmbeddedChart', 'description': 'The newly added chart.'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
BatchClearValuesByDataFilterResponse,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'The response when clearing a range of values selected with DataFilters in a spreadsheet.', 'type': 'object', 'properties': {'clearedRanges': {'items': {'type': 'string'}, 'type': 'array', 'description': ""The ranges that were cleared, in A1 notation. If the requests are for an unbounded range or a ranger larger than the bounds of the sheet, this is the actual ranges that were cleared, bounded to the sheet's limits.""}, 'spreadsheetId': {'type': 'string', 'description': 'The spreadsheet the updates were applied to.'}}, 'id': 'BatchClearValuesByDataFilterResponse'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
ProtectedRange,v4,Reads and writes Google Sheets.,sheets:v4,"{'properties': {'warningOnly': {'description': 'True if this protected range will show a warning when editing. Warning-based protection means that every user can edit data in the protected range, except editing will prompt a warning asking the user to confirm the edit. When writing: if this field is true, then editors is ignored. Additionally, if this field is changed from true to false and the `editors` field is not set (nor included in the field mask), then the editors will be set to all the editors in the document.', 'type': 'boolean'}, 'requestingUserCanEdit': {'description': 'True if the user who requested this protected range can edit the protected area. This field is read-only.', 'type': 'boolean'}, 'description': {'type': 'string', 'description': 'The description of this protected range.'}, 'editors': {'description': 'The users and groups with edit access to the protected range. This field is only visible to users with edit access to the protected range and the document. Editors are not supported with warning_only protection.', '$ref': 'Editors'}, 'protectedRangeId': {'description': 'The ID of the protected range. This field is read-only.', 'format': 'int32', 'type': 'integer'}, 'range': {'$ref': 'GridRange', 'description': 'The range that is being protected. The range may be fully unbounded, in which case this is considered a protected sheet. When writing, only one of range or named_range_id may be set.'}, 'unprotectedRanges': {'description': 'The list of unprotected ranges within a protected sheet. Unprotected ranges are only supported on protected sheets.', 'items': {'$ref': 'GridRange'}, 'type': 'array'}, 'namedRangeId': {'description': 'The named range this protected range is backed by, if any. When writing, only one of range or named_range_id may be set.', 'type': 'string'}}, 'id': 'ProtectedRange', 'type': 'object', 'description': 'A protected range.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
AddDataSourceRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'AddDataSourceRequest', 'description': 'Adds a data source. After the data source is added successfully, an associated DATA_SOURCE sheet is created and an execution is triggered to refresh the sheet to read data from the data source. The request requires an additional `bigquery.readonly` OAuth scope.', 'type': 'object', 'properties': {'dataSource': {'description': 'The data source to add.', '$ref': 'DataSource'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
FilterCriteria,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'Criteria for showing/hiding rows in a filter or filter view.', 'type': 'object', 'id': 'FilterCriteria', 'properties': {'visibleForegroundColorStyle': {'description': 'The foreground color to filter by; only cells with this foreground color are shown. This field is mutually exclusive with visible_background_color, and must be set to an RGB-type color. If visible_foreground_color is also set, this field takes precedence.', '$ref': 'ColorStyle'}, 'visibleBackgroundColor': {'$ref': 'Color', 'description': 'The background fill color to filter by; only cells with this fill color are shown. Mutually exclusive with visible_foreground_color.'}, 'hiddenValues': {'items': {'type': 'string'}, 'description': 'Values that should be hidden.', 'type': 'array'}, 'condition': {'description': 'A condition that must be true for values to be shown. (This does not override hidden_values -- if a value is listed there, it will still be hidden.)', '$ref': 'BooleanCondition'}, 'visibleBackgroundColorStyle': {'description': 'The background fill color to filter by; only cells with this fill color are shown. This field is mutually exclusive with visible_foreground_color, and must be set to an RGB-type color. If visible_background_color is also set, this field takes precedence.', '$ref': 'ColorStyle'}, 'visibleForegroundColor': {'description': 'The foreground color to filter by; only cells with this foreground color are shown. Mutually exclusive with visible_background_color.', '$ref': 'Color'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
DuplicateFilterViewRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'DuplicateFilterViewRequest', 'properties': {'filterId': {'description': 'The ID of the filter being duplicated.', 'format': 'int32', 'type': 'integer'}}, 'type': 'object', 'description': 'Duplicates a particular filter view.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
RandomizeRangeRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'Randomizes the order of the rows in a range.', 'properties': {'range': {'$ref': 'GridRange', 'description': 'The range to randomize.'}}, 'type': 'object', 'id': 'RandomizeRangeRequest'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
MergeCellsRequest,v4,Reads and writes Google Sheets.,sheets:v4,"{'id': 'MergeCellsRequest', 'type': 'object', 'properties': {'range': {'description': 'The range of cells to merge.', '$ref': 'GridRange'}, 'mergeType': {'description': 'How the cells should be merged.', 'enum': ['MERGE_ALL', 'MERGE_COLUMNS', 'MERGE_ROWS'], 'type': 'string', 'enumDescriptions': ['Create a single merge from the range', 'Create a merge for each column in the range', 'Create a merge for each row in the range']}}, 'description': 'Merges all cells in the range.'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
UpdateEmbeddedObjectPositionResponse,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': ""The result of updating an embedded object's position."", 'properties': {'position': {'$ref': 'EmbeddedObjectPosition', 'description': 'The new position of the embedded object.'}}, 'id': 'UpdateEmbeddedObjectPositionResponse', 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
Borders,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'The borders of the cell.', 'id': 'Borders', 'type': 'object', 'properties': {'right': {'$ref': 'Border', 'description': 'The right border of the cell.'}, 'left': {'$ref': 'Border', 'description': 'The left border of the cell.'}, 'bottom': {'description': 'The bottom border of the cell.', '$ref': 'Border'}, 'top': {'description': 'The top border of the cell.', '$ref': 'Border'}}}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
DateTimeRule,v4,Reads and writes Google Sheets.,sheets:v4,"{'description': 'Allows you to organize the date-time values in a source data column into buckets based on selected parts of their date or time values. For example, consider a pivot table showing sales transactions by date: +----------+--------------+ | Date | SUM of Sales | +----------+--------------+ | 1/1/2017 | $621.14 | | 2/3/2017 | $708.84 | | 5/8/2017 | $326.84 | ... +----------+--------------+ Applying a date-time group rule with a DateTimeRuleType of YEAR_MONTH results in the following pivot table. +--------------+--------------+ | Grouped Date | SUM of Sales | +--------------+--------------+ | 2017-Jan | $53,731.78 | | 2017-Feb | $83,475.32 | | 2017-Mar | $94,385.05 | ... +--------------+--------------+', 'id': 'DateTimeRule', 'properties': {'type': {'enum': ['DATE_TIME_RULE_TYPE_UNSPECIFIED', 'SECOND', 'MINUTE', 'HOUR', 'HOUR_MINUTE', 'HOUR_MINUTE_AMPM', 'DAY_OF_WEEK', 'DAY_OF_YEAR', 'DAY_OF_MONTH', 'DAY_MONTH', 'MONTH', 'QUARTER', 'YEAR', 'YEAR_MONTH', 'YEAR_QUARTER', 'YEAR_MONTH_DAY'], 'description': 'The type of date-time grouping to apply.', 'enumDescriptions': ['The default type, do not use.', 'Group dates by second, from 0 to 59.', 'Group dates by minute, from 0 to 59.', 'Group dates by hour using a 24-hour system, from 0 to 23.', 'Group dates by hour and minute using a 24-hour system, for example 19:45.', 'Group dates by hour and minute using a 12-hour system, for example 7:45 PM. The AM/PM designation is translated based on the spreadsheet locale.', 'Group dates by day of week, for example Sunday. The days of the week will be translated based on the spreadsheet locale.', 'Group dates by day of year, from 1 to 366. Note that dates after Feb. 29 fall in different buckets in leap years than in non-leap years.', 'Group dates by day of month, from 1 to 31.', 'Group dates by day and month, for example 22-Nov. The month is translated based on the spreadsheet locale.', 'Group dates by month, for example Nov. The month is translated based on the spreadsheet locale.', 'Group dates by quarter, for example Q1 (which represents Jan-Mar).', 'Group dates by year, for example 2008.', 'Group dates by year and month, for example 2008-Nov. The month is translated based on the spreadsheet locale.', 'Group dates by year and quarter, for example 2008 Q4.', 'Group dates by year, month, and day, for example 2008-11-22.'], 'type': 'string'}}, 'type': 'object'}",https://developers.google.com/sheets/,https://sheets.googleapis.com/,v1,https://sheets.mtls.googleapis.com/,google.com,,,,discovery#restDescription,,20210622,rest,Google,,Sheets,True,,Google Sheets API,sheets,True,https://sheets.googleapis.com/,batch
